Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_hybrid
Fronius International GmbH: Primo GEN24 3.8 208-240 [208V],208,26.9563,3805,3922.65,360,-3.04E-06,-2.32E-05,-0.00118809,-0.00104246,8.4,480,10.8962,200,480,12/21/2021,Y
Fronius International GmbH: Primo GEN24 3.8 208-240 [240V],240,27.8054,3802,3904.29,400,-2.43E-06,-3.35E-05,-0.0016737,-0.000169445,8.3,480,9.76072,200,480,12/21/2021,Y
Fronius International GmbH: Primo GEN24 5.0 208-240 Plus [208V],208,25.7865,5006,5161.5,360,-2.42E-06,-1.30E-05,-0.000944013,-0.00019386,8.2,480,14.3375,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 5.0 208-240 Plus [240V],240,26.5051,5007,5142.92,400,-1.81E-06,-2.55E-05,-0.00146912,0.00115103,8.3,480,12.8573,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 5.0 208-240 [208V],208,25.7865,5006,5161.5,360,-2.42E-06,-1.30E-05,-0.000944013,-0.00019386,8.2,480,14.3375,230,480,12/21/2021,Y
Fronius International GmbH: Primo GEN24 5.0 208-240 [240V],240,26.5051,5007,5142.92,400,-1.81E-06,-2.55E-05,-0.00146912,0.00115103,8.3,480,12.8573,230,480,12/21/2021,Y
Fronius International GmbH: Primo GEN24 6.0 208-240 Plus [208V],208,24.9122,5743,5933.06,360,-2.32E-06,-1.41E-05,-0.000659895,0.000222094,8.4,480,16.4807,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 6.0 208-240 Plus [240V],240,26.1868,6004,6172.99,400,-1.74E-06,-2.44E-05,-0.00165453,0.000298698,8.3,480,15.4325,230,480,n/a,Y
Fronius International GmbH: Primo GEN24 6.0 208-240 [208V],208,24.9122,5743,5933.06,360,-2.32E-06,-1.41E-05,-0.000659895,0.000222094,8.4,480,16.4807,230,480,12/21/2021,Y
Fronius International GmbH: Primo GEN24 6.0 208-240 [240V],240,26.1868,6004,6172.99,400,-1.74E-06,-2.44E-05,-0.00165453,0.000298698,8.3,480,15.4325,230,480,12/21/2021,Y
GE Renewable Energy: RIU-2500-U [550V],550,8485.63,2507194,2.58E+06,975,-7.06E-09,5.57E-06,0.000106673,-0.000143943,62.8,1500,2645.3,800,1500,03/01/2021,Y
Gamesa Electric: PV3800 [600V],600,9564.13,3418394,3.50E+06,1050,-5.92E-09,1.40E-05,0.00144068,0.000563824,267,1300,3337.93,835,1300,n/a,N
Gamesa Electric: PV4000 [630V],630,9666.47,3597332,3.69E+06,1050,-5.32E-09,1.40E-05,0.00133539,0.000741188,267,1300,3509.6,875,1300,n/a,N
Gamesa Electric: PV4100 [600V],600,7718.25,4054978,4.12E+06,1050,-3.77E-09,1.32E-05,0.00246178,0.000965468,267,1300,3927.01,835,1300,12/01/2021,N
Gamesa Electric: PV4200 [660V],660,10050,3767352,3.85E+06,1050,-5.30E-09,1.34E-05,0.00114196,0.000324065,267,1300,3669.53,915,1300,n/a,N
Gamesa Electric: PV4300 [630V],630,11446.8,4260428,4.37E+06,1050,-5.01E-09,1.45E-05,0.00165101,0.000801021,267,1300,4157.32,875,1300,12/01/2021,N
Gamesa Electric: PV4400 [690V],690,10244,3939574,4.03E+06,1050,-4.29E-09,2.11E-05,0.00136835,0.000868954,267,1300,3838.3,955,1300,n/a,N
Gamesa Electric: PV4500 [660V],660,11031.2,4405964,4.51E+06,1050,-4.51E-09,1.47E-05,0.00155307,0.000802569,267,1300,4293.88,915,1300,12/01/2021,N
Gamesa Electric: PV4700 [690V],690,11125.5,4654418,4.76E+06,1050,-4.13E-09,1.44E-05,0.00194336,0.00102789,267,1300,4532.32,955,1300,12/01/2021,N
Generac Power Systems: X11402 [208V],208,20.9471,11180,11528,400,-1.26E-06,6.52E-05,0.0104516,-0.00271344,0.125,420,28.82,390,420,04/01/2021,Y
Generac Power Systems: X7602 [240V],240,66.92,7586,7822.22,400,-2.68E-06,4.67E-05,0.00321561,-0.00397886,1.2917,420,19.5555,390,420,04/01/2021,Y
Generac Power Systems: XVT076A03 [240V],240,49.0223,7839,8073.81,400,-1.53E-06,2.85E-05,0.00989364,0.00453693,1.29,420,20.1845,390,420,04/01/2021,Y
Generac Power Systems: XVT114G03 [208V],208,60.7634,11748,12087.7,400,-9.37E-07,7.86E-05,0.0114327,0.00799753,0.13,420,30.2193,390,420,04/01/2021,Y
Ginlong Technologies Co - Ltd : RHI-1P10K-HVES-5G [240V],240,46.9903,10005,10278.7,330,-1.64E-06,-2.82E-05,-0.00142156,-0.00302157,1,450,31.1477,230,450,10/01/2020,Y
Ginlong Technologies Co - Ltd : RHI-1P5K-HVES-5G [240V],240,22.5654,5003,5145.75,330,-3.49E-06,-3.05E-05,-0.000780736,-0.00192375,1,450,15.5932,115,450,10/01/2020,Y
Ginlong Technologies Co - Ltd : RHI-1P6K-HVES-5G [240V],240,18.1299,6004,6162.89,330,-9.94E-07,-3.61E-05,-0.00396189,-0.0132426,1,450,18.6754,130,450,10/01/2020,Y
Ginlong Technologies Co - Ltd : RHI-1P7.6K-HVES-5G [240V],240,26.512,7603,7804.09,330,-1.22E-06,-4.30E-05,-0.00161919,-0.00582153,1,450,23.6488,175,450,10/01/2020,Y
Ginlong Technologies Co - Ltd : RHI-1P7K-HVES-5G [240V],240,29.8882,7006,7212.25,330,-2.33E-06,-3.39E-05,-0.00252549,-0.0042176,1,450,21.8553,160,450,10/01/2020,Y
Ginlong Technologies Co - Ltd : RHI-1P8K-HVES-5G [240V],240,36.7315,8006,8239.62,330,-2.27E-06,-4.02E-05,-0.000978748,-0.0025584,1,450,24.9686,185,450,10/01/2020,Y
Ginlong Technologies Co - Ltd : RHI-1P9K-HVES-5G [240V],240,37.3803,9006,9256.11,330,-1.71E-06,-2.94E-05,-0.000639124,-0.00201434,1,450,28.0488,210,450,10/01/2020,Y
Ginlong Technologies Co Ltd : RHI-1P10K-HVES-5G [240V],240,46.9903,10005,10278.7,330,-1.64E-06,-2.82E-05,-0.00142156,-0.00302157,1,450,31.1477,230,450,10/01/2020,Y
Ginlong Technologies Co Ltd : RHI-1P5K-HVES-5G [240V],240,22.5654,5003,5145.75,330,-3.49E-06,-3.05E-05,-0.000780736,-0.00192375,1,450,15.5932,115,450,10/01/2020,Y
Ginlong Technologies Co Ltd : RHI-1P6K-HVES-5G [240V],240,18.1299,6004,6162.89,330,-9.94E-07,-3.61E-05,-0.00396189,-0.0132426,1,450,18.6754,130,450,10/01/2020,Y
Ginlong Technologies Co Ltd : RHI-1P7.6K-HVES-5G [240V],240,26.512,7603,7804.09,330,-1.22E-06,-4.30E-05,-0.00161919,-0.00582153,1,450,23.6488,175,450,10/01/2020,Y
Ginlong Technologies Co Ltd : RHI-1P7K-HVES-5G [240V],240,29.8882,7006,7212.25,330,-2.33E-06,-3.39E-05,-0.00252549,-0.0042176,1,450,21.8553,160,450,10/01/2020,Y
Ginlong Technologies Co Ltd : RHI-1P8K-HVES-5G [240V],240,36.7315,8006,8239.62,330,-2.27E-06,-4.02E-05,-0.000978748,-0.0025584,1,450,24.9686,185,450,10/01/2020,Y
Ginlong Technologies Co Ltd : RHI-1P9K-HVES-5G [240V],240,37.3803,9006,9256.11,330,-1.71E-06,-2.94E-05,-0.000639124,-0.00201434,1,450,28.0488,210,450,10/01/2020,Y
Ginlong Technologies Co Ltd : Solis-100K-5G-US [480V],480,117.287,100000,101782,720,-9.94E-08,-2.92E-06,0.000305904,0.000613738,1,850,141.364,550,850,n/a,N
Ginlong Technologies Co Ltd : Solis-100K-EHV-5G [600V],600,50.2637,100000,101429,950,-5.89E-08,1.08E-05,0.00234758,0.00124485,1,1250,106.767,860,1250,10/01/2020,N
Ginlong Technologies Co Ltd : Solis-125K-EHV-5G [600V],600,40.582,125000,126734,950,-3.53E-08,1.16E-05,0.00466752,0.00303841,1,1250,133.404,860,1250,10/01/2020,N
Ginlong Technologies Co Ltd : Solis-125K1-EHV-5G [600V],600,145.212,125083,127176,1080,-7.90E-08,-2.40E-06,0.000251425,0.000453422,1,1250,117.756,860,1250,n/a,N
Ginlong Technologies Co Ltd : Solis-185K-EHV-5G-US [600V],600,328.673,185005,188214,1080,-5.97E-08,-4.54E-06,0.00108483,0.000387473,1,1300,174.273,850,1300,n/a,N
Ginlong Technologies Co Ltd : Solis-185K-EHV-5G-US-PLUS [600V],600,227.296,172987,176392,1180,-6.48E-08,-1.00E-05,-0.00018372,-0.000747503,2,1300,149.485,860,1300,n/a,N
Ginlong Technologies Co Ltd : Solis-1P10K-4G-US [240V],240,45.5782,10000,10270.6,380,-1.57E-06,-2.23E-05,-0.00093326,-0.00207585,7,500,27.0279,250,500,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-1P2.5K-4G-US [240V],240,17.4198,2500,2581.94,330,-7.22E-06,-8.73E-06,0.000131516,0.000730922,3.2,500,7.82405,120,500,09/11/2020,N
Ginlong Technologies Co Ltd : Solis-1P3.6K-4G-US [240V],240,26.0679,3600,3719.48,330,-6.03E-06,-7.41E-06,-5.38E-06,0.000693089,3.5,500,11.2712,180,500,09/11/2020,N
Ginlong Technologies Co Ltd : Solis-1P3K-4G-US [240V],240,22.2261,3000,3100.3,330,-7.25E-06,-6.72E-06,0.00020992,0.000754904,3.3,500,9.39486,140,500,09/11/2020,N
Ginlong Technologies Co Ltd : Solis-1P4.6K-4G-US [240V],240,34.4025,4600,4744.17,360,-4.14E-06,-1.53E-05,-0.000245648,0.000387857,3.6,500,13.1783,200,500,09/11/2020,N
Ginlong Technologies Co Ltd : Solis-1P4K-4G-US [240V],240,28.5494,4000,4130.84,330,-5.40E-06,-1.03E-05,-2.09E-05,0.000237151,3.5,500,12.5177,190,500,09/11/2020,N
Ginlong Technologies Co Ltd : Solis-1P5K-4G-US [240V],240,37.5009,5000,5156.41,360,-4.02E-06,-1.17E-05,-5.07E-05,-0.000186664,3.6,500,14.3234,240,500,09/11/2020,N
Ginlong Technologies Co Ltd : Solis-1P6K-4G-US [240V],240,18.5656,6000,6159.99,380,-1.07E-06,-3.81E-05,-0.00406138,-0.0129016,6,500,16.2105,200,500,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-1P6K2-4G-US [240V],240,45.5586,6000,6181.83,360,-3.43E-06,-1.01E-05,0.000108494,0.000172923,3.5,500,17.1718,300,500,09/11/2020,N
Ginlong Technologies Co Ltd : Solis-1P7.6K-4G-US [240V],240,26.2108,7600,7798.86,380,-1.18E-06,-4.03E-05,-0.00163795,-0.00585271,7,500,20.5233,200,500,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-1P7K-4G-US [240V],240,30.8412,7000,7209.19,380,-2.46E-06,-3.96E-05,-0.00278918,-0.00466197,7,500,18.9716,250,500,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-1P8K-4G-US [240V],240,37.0086,8000,8235.17,380,-2.31E-06,-4.27E-05,-0.00101494,-0.00268852,6,500,21.6715,250,500,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-1P9K-4G-US [240V],240,37.3697,9000,9249.35,380,-1.71E-06,-2.81E-05,-0.000600747,-0.00187986,7,500,24.3404,250,500,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-255K-EHV-5G-US [800V],800,394.759,255013,259309,1080,-3.66E-08,-6.06E-06,-0.000208903,-0.000323189,1,1300,240.101,850,1300,n/a,N
Ginlong Technologies Co Ltd : Solis-255K-EHV-5G-US-PLUS [800V],800,374.466,238706,242927,1180,-3.93E-08,-3.05E-05,-0.0026309,-0.000748697,2,1300,205.87,860,1300,n/a,N
Ginlong Technologies Co Ltd : Solis-25K-US [480V],480,65.3352,25000,25581.9,650,-3.96E-07,1.35E-05,0.000622038,0.00289364,14,780,39.3568,580,780,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-25K-US-LSW [480V],480,28.9305,24958,25377.7,470,-2.44E-07,-4.98E-07,0.000519162,0.000650122,1,800,53.9951,347,800,n/a,N
Ginlong Technologies Co Ltd : Solis-25K-US-SW [480V],480,68.8259,25000,25568,650,-3.73E-07,1.67E-05,-0.000736456,0.0012912,14,770,39.3353,580,770,8/21/2020,N
Ginlong Technologies Co Ltd : Solis-30K-US [480V],480,41.2876,30000,30664.3,650,-2.61E-07,1.27E-06,0.00598325,0.00541474,15,780,47.1759,580,780,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-30K-US-LSW [480V],480,39.2007,29948,30453,700,-2.39E-07,-1.12E-06,0.000107759,0.000314954,1,800,43.5042,417,800,n/a,N
Ginlong Technologies Co Ltd : Solis-30K-US-SW [480V],480,52.9619,30000,30650.7,650,-2.97E-07,4.62E-06,0.00134634,0.00171056,15,780,47.155,580,780,8/21/2020,N
Ginlong Technologies Co Ltd : Solis-36K-US [480V],480,26.7656,36000,36714.2,650,-1.19E-07,-4.75E-06,0.00951705,0.00624775,15,780,56.4834,580,780,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-36K-US-F-SW [480V],480,44.6905,36000,36689.2,650,-1.62E-07,2.91E-06,0.00239538,0.00331554,15,780,56.4449,580,780,8/21/2020,N
Ginlong Technologies Co Ltd : Solis-36K-US-LSW [480V],480,55.7239,35925,36538.6,700,-2.27E-07,-5.74E-07,0.000333918,0.000618573,1,800,52.1979,500,800,n/a,N
Ginlong Technologies Co Ltd : Solis-36K-US-SW [480V],480,45.2457,36000,36692.4,650,-1.68E-07,2.80E-06,0.00244406,0.00328274,15,780,56.4498,580,780,8/21/2020,N
Ginlong Technologies Co Ltd : Solis-40K-US [480V],480,62.922,40000,40750.1,650,-1.90E-07,-7.80E-06,-0.000160631,-0.00072261,1,780,62.6925,580,780,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-40K-US-F [480V],480,78.3542,40000,40816.9,650,-2.85E-07,-1.03E-05,-3.04E-05,-0.000796888,1,780,62.7952,580,780,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-40K-US-F-SW [480V],480,61.0596,40000,40735.5,650,-1.70E-07,-8.70E-06,0.000553289,-0.000145483,1,780,62.67,580,780,8/21/2020,N
Ginlong Technologies Co Ltd : Solis-40K-US-LSW [480V],480,58.3804,39926,40601.4,700,-1.86E-07,-7.73E-07,0.00060304,0.000910512,1,800,58.0021,556,800,n/a,N
Ginlong Technologies Co Ltd : Solis-40K-US-SW [480V],480,61.9904,40000,40735.5,650,-1.73E-07,-8.62E-06,0.000412272,-0.000364738,1,780,62.67,580,780,8/21/2020,N
Ginlong Technologies Co Ltd : Solis-50K-US [480V],480,42.454,50000,50777.9,650,-8.06E-08,-2.40E-06,0.00461059,0.0118958,1,720,78.1198,580,720,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-50K-US-F [480V],480,68.5998,50000,50815,650,-1.46E-07,-7.68E-06,0.000500706,0.00127503,1,720,78.1769,580,720,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-50K-US-F-LSW [480V],480,74.5542,49916,50766.4,720,-1.57E-07,-5.34E-07,0.000585649,0.000882893,1,850,70.5089,568,850,n/a,N
Ginlong Technologies Co Ltd : Solis-50K-US-F-SW [480V],480,68.875,50000,50815.3,650,-1.47E-07,-8.11E-06,0.000351798,0.00104103,1,720,78.1774,580,720,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-50K-US-LSW [480V],480,73.9245,49984,50831,720,-1.52E-07,-1.13E-07,0.000834453,0.00123257,1,850,70.5985,568,850,n/a,N
Ginlong Technologies Co Ltd : Solis-50K-US-SW [480V],480,44.5102,50000,50786.7,650,-8.79E-08,-5.21E-06,0.00294909,0.00814369,1,720,78.1334,580,720,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-60K-US-F [480V],480,87.0817,60000,61018.5,650,-1.32E-07,-1.64E-05,-0.000987295,-0.00153481,1,720,93.8747,580,720,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-60K-US-F-LSW [480V],480,88.6769,59933,60960.5,720,-1.35E-07,-1.57E-06,0.000349874,0.000407741,1,850,84.6674,526,850,n/a,N
Ginlong Technologies Co Ltd : Solis-60K-US-F-SW [480V],480,87.0111,60000,61017.8,650,-1.32E-07,-1.62E-05,-0.000918025,-0.00145187,1,720,93.8735,580,720,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-66K-US-F [480V],480,95.5807,66000,67082.7,650,-1.15E-07,-1.25E-05,-0.000935208,-0.000264937,1,720,103.204,580,720,11/15/2019,N
Ginlong Technologies Co Ltd : Solis-66K-US-F-LSW [480V],480,103.177,65926,67057.4,720,-1.25E-07,-5.83E-07,0.000528094,0.000772484,1,850,93.1353,579,850,n/a,N
Ginlong Technologies Co Ltd : Solis-66K-US-F-SW [480V],480,95.4561,66000,67082.2,650,-1.15E-07,-1.24E-05,-0.00104525,-0.000304874,1,720,103.203,580,720,09/01/2020,N
Ginlong Technologies Co Ltd : Solis-75K-5G-US [480V],480,87.1136,75000,76332.4,720,-1.32E-07,-2.95E-06,0.000373212,0.000626435,1,850,106.017,550,850,n/a,N
Ginlong Technologies Co Ltd : Solis-80K-5G-US [480V],480,93.7255,80000,81422.3,720,-1.24E-07,-2.96E-06,0.000358829,0.000629307,1,850,113.086,550,850,n/a,N
Ginlong Technologies Co Ltd : Solis-90K-5G-US [480V],480,105.665,90000,91602.8,720,-1.10E-07,-2.91E-06,0.000304177,0.000610036,1,850,127.226,550,850,n/a,N
Go Electric Inc : 250-480-60-HLT [480V],480,7101.25,259200,274787,700,-1.40E-07,6.43E-05,0.000805098,-0.00100803,748.7,780,392.552,540,780,n/a,N
GoodWe Technologies Co - Ltd : GEC5.0-1U-US10 [240V],240,31.6275,5031,5198.53,350,-2.13E-06,-2.09E-05,0.000437235,-0.000410676,11.16,495,14.8529,200,495,n/a,N
GoodWe Technologies Co - Ltd : GEC6.0-1U-US10 [240V],240,29.8727,6030,6241.04,350,-2.05E-06,-2.37E-05,-0.000156299,-0.00111257,11.3,495,17.8316,200,495,n/a,N
GoodWe Technologies Co - Ltd : GEC7.0-1U-US10 [240V],240,30.9599,7059,7315.56,350,-1.87E-06,-2.23E-05,0.00108225,-0.00040447,9.48,495,20.9016,200,495,n/a,N
GoodWe Technologies Co - Ltd : GEC7.6-1U-US10 [240V],240,29.9914,7648,7937.29,350,-1.80E-06,-2.43E-05,0.00102836,-0.000548668,9.48,495,22.678,200,495,n/a,N
GoodWe Technologies Co - Ltd : GEC8.6-1U-US10 [240V],240,27.7456,8680,9015.71,350,-1.62E-06,-3.04E-05,0.000685613,-0.00150843,9.47,495,25.7592,200,495,n/a,N
GoodWe Technologies Co - Ltd : GEC9.6-1U-US10 [240V],240,28.2373,9616,10008,350,-1.71E-06,-3.61E-05,0.00043158,-0.00185521,9.5,495,28.5943,200,495,n/a,N
GoodWe Technologies Co - Ltd : GEH5.0-1U-US10 [240V],240,22.5196,5067.5,5202.22,400,-2.09E-06,-2.37E-05,-0.000469766,-0.000310348,11.24,480,13.0055,300,480,n/a,Y
GoodWe Technologies Co - Ltd : GEH6.0-1U-US10 [240V],240,20.7795,6109,6280.59,400,-1.99E-06,-1.02E-05,0.000203876,-0.000346086,9.3,480,15.7015,360,480,n/a,Y
GoodWe Technologies Co - Ltd : GEH7.0-1U-US10 [240V],240,25.4624,7057,7267.2,400,-1.92E-06,-4.90E-05,0.000120641,-0.000138792,9.48,480,18.168,210,480,n/a,Y
GoodWe Technologies Co - Ltd : GEH7.6-1U-US10 [240V],240,23.6388,7644,7879.28,400,-1.80E-06,-4.55E-05,3.02E-06,-0.000274452,9.44,480,19.6982,230,480,n/a,Y
GoodWe Technologies Co - Ltd : GEH8.6-1U-US10 [240V],240,23.3258,8614,8891.7,400,-1.76E-06,-3.65E-05,2.61E-05,-0.000109434,9.54,480,22.2292,260,480,n/a,Y
GoodWe Technologies Co - Ltd : GEH9.6-1U-US10 [240V],240,22.5217,9628,9953.88,400,-1.74E-06,-3.06E-05,5.56E-05,-0.000191057,9.4,480,24.8847,300,480,n/a,Y
GoodWe Technologies Co - Ltd : GW5000A-BP [240V],240,31.6275,5031,5198.53,350,-2.13E-06,-2.09E-05,0.000437235,-0.000410676,11.16,495,14.8529,200,495,11/12/2021,N
GoodWe Technologies Co - Ltd : GW5000A-ES [240V],240,22.5196,5067.5,5202.22,400,-2.09E-06,-2.37E-05,-0.000469766,-0.000310348,11.24,480,13.0055,300,480,11/12/2021,Y
GoodWe Technologies Co - Ltd : GW5000H-ES [240V],240,62.6439,4989,5201.24,400,-3.80E-06,-2.07E-05,-0.000297805,-0.000631388,47.36,480,13.0031,300,480,11/12/2021,Y
GoodWe Technologies Co - Ltd : GW6000A-BP [240V],240,29.8727,6030,6241.04,350,-2.05E-06,-2.37E-05,-0.000156299,-0.00111257,11.3,495,17.8316,200,495,11/12/2021,N
GoodWe Technologies Co - Ltd : GW6000A-ES [240V],240,20.7795,6109,6280.59,400,-1.99E-06,-1.02E-05,0.000203876,-0.000346086,9.3,480,15.7015,360,480,11/12/2021,Y
GoodWe Technologies Co - Ltd : GW7000A-BP [240V],240,30.9599,7059,7315.56,350,-1.87E-06,-2.23E-05,0.00108225,-0.00040447,9.48,495,20.9016,200,495,11/12/2021,N
GoodWe Technologies Co - Ltd : GW7000A-ES [240V],240,25.4624,7057,7267.2,400,-1.92E-06,-4.90E-05,0.000120641,-0.000138792,9.48,480,18.168,210,480,11/12/2021,Y
GoodWe Technologies Co - Ltd : GW7600A-BP [240V],240,29.9914,7648,7937.29,350,-1.80E-06,-2.43E-05,0.00102836,-0.000548668,9.48,495,22.678,200,495,11/12/2021,N
GoodWe Technologies Co - Ltd : GW7600A-ES [240V],240,23.6388,7644,7879.28,400,-1.80E-06,-4.55E-05,3.02E-06,-0.000274452,9.44,480,19.6982,230,480,11/12/2021,Y
GoodWe Technologies Co - Ltd : GW8600A-BP [240V],240,27.7456,8680,9015.71,350,-1.62E-06,-3.04E-05,0.000685613,-0.00150843,9.47,495,25.7592,200,495,11/12/2021,N
GoodWe Technologies Co - Ltd : GW8600A-ES [240V],240,23.3258,8614,8891.7,400,-1.76E-06,-3.65E-05,2.61E-05,-0.000109434,9.54,480,22.2292,260,480,11/12/2021,Y
GoodWe Technologies Co - Ltd : GW9600A-BP [240V],240,28.2373,9616,10008,350,-1.71E-06,-3.61E-05,0.00043158,-0.00185521,9.5,495,28.5943,200,495,11/12/2021,N
GoodWe Technologies Co - Ltd : GW9600A-ES [240V],240,22.5217,9628,9953.88,400,-1.74E-06,-3.06E-05,5.56E-05,-0.000191057,9.4,480,24.8847,300,480,11/12/2021,Y
GoodWe Technologies Co - Ltd : GW9600H-ES [240V],240,58.5977,9628,10145.8,400,-3.09E-06,-2.80E-05,4.46E-05,3.61E-06,45.22,480,25.3644,300,480,11/12/2021,Y
GoodWe Technologies Co Ltd : GEH5.0-1U-US10 [240V],240,22.5196,5067.5,5202.22,400,-2.09E-06,-2.37E-05,-0.000469766,-0.000310348,11.24,480,13.0055,300,480,n/a,Y
GoodWe Technologies Co Ltd : GEH6.0-1U-US10 [240V],240,20.7795,6109,6280.59,400,-1.99E-06,-1.02E-05,0.000203876,-0.000346086,9.3,480,15.7015,360,480,n/a,Y
GoodWe Technologies Co Ltd : GEH7.0-1U-US10 [240V],240,25.4624,7057,7267.2,400,-1.92E-06,-4.90E-05,0.000120641,-0.000138792,9.48,480,18.168,210,480,n/a,Y
GoodWe Technologies Co Ltd : GEH7.6-1U-US10 [240V],240,23.6388,7644,7879.28,400,-1.80E-06,-4.55E-05,3.02E-06,-0.000274452,9.44,480,19.6982,230,480,n/a,Y
GoodWe Technologies Co Ltd : GEH8.6-1U-US10 [240V],240,23.3258,8614,8891.7,400,-1.76E-06,-3.65E-05,2.61E-05,-0.000109434,9.54,480,22.2292,260,480,n/a,Y
GoodWe Technologies Co Ltd : GEH9.6-1U-US10 [240V],240,22.5217,9628,9953.88,400,-1.74E-06,-3.06E-05,5.56E-05,-0.000191057,9.4,480,24.8847,300,480,n/a,Y
GoodWe Technologies Co Ltd : GW5000A-ES [240V],240,22.5196,5067.5,5202.22,400,-2.09E-06,-2.37E-05,-0.000469766,-0.000310348,11.24,480,13.0055,300,480,11/12/2021,Y
GoodWe Technologies Co Ltd : GW5000A-MS [208V],208,21.7696,5133,5295.65,400,-2.53E-06,-1.49E-05,-0.000321417,-0.000431863,9.31,480,13.2391,300,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW5000A-MS [240V],240,22.5196,5067.5,5202.22,400,-2.09E-06,-2.37E-05,-0.000469766,-0.000310348,11.24,480,13.0055,300,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW5000H-ES [240V],240,62.6439,4989,5201.24,400,-3.80E-06,-2.07E-05,-0.000297805,-0.000631388,47.36,480,13.0031,300,480,11/12/2021,Y
GoodWe Technologies Co Ltd : GW6000A-ES [240V],240,20.7795,6109,6280.59,400,-1.99E-06,-1.02E-05,0.000203876,-0.000346086,9.3,480,15.7015,360,480,11/12/2021,Y
GoodWe Technologies Co Ltd : GW6000A-MS [208V],208,20.9727,6138,6346.46,400,-2.70E-06,-5.03E-06,0.000768036,0.000432861,11.5,480,15.8662,360,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW6000A-MS [240V],240,20.7795,6109,6280.59,400,-1.99E-06,-1.02E-05,0.000203876,-0.000346086,9.3,480,15.7015,360,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW7000A-ES [240V],240,25.4624,7057,7267.2,400,-1.92E-06,-4.90E-05,0.000120641,-0.000138792,9.48,480,18.168,210,480,11/12/2021,Y
GoodWe Technologies Co Ltd : GW7000A-MS [208V],208,22.8488,7007,7258.37,400,-2.23E-06,-4.44E-05,-0.000294637,-0.00033506,9.34,480,18.1459,210,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW7000A-MS [240V],240,25.4624,7057,7267.2,400,-1.92E-06,-4.90E-05,0.000120641,-0.000138792,9.48,480,18.168,210,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW7600A-ES [240V],240,23.6388,7644,7879.28,400,-1.80E-06,-4.55E-05,3.02E-06,-0.000274452,9.44,480,19.6982,230,480,11/12/2021,Y
GoodWe Technologies Co Ltd : GW7600A-MS [208V],208,23.2146,7610,7892.97,400,-2.28E-06,-4.13E-05,-0.000671913,-0.000557386,9.58,480,19.7324,230,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW7600A-MS [240V],240,23.6388,7644,7879.28,400,-1.80E-06,-4.55E-05,3.02E-06,-0.000274452,9.44,480,19.6982,230,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW8600A-ES [240V],240,23.3258,8614,8891.7,400,-1.76E-06,-3.65E-05,2.61E-05,-0.000109434,9.54,480,22.2292,260,480,11/12/2021,Y
GoodWe Technologies Co Ltd : GW8600A-MS [208V],208,23.3286,8612,8951.83,400,-2.33E-06,-3.43E-05,5.07E-05,0.000148181,9.87,480,22.3796,260,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW8600A-MS [240V],240,23.3258,8614,8891.7,400,-1.76E-06,-3.65E-05,2.61E-05,-0.000109434,9.54,480,22.2292,260,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW9600A-ES [240V],240,22.5217,9628,9953.88,400,-1.74E-06,-3.06E-05,5.56E-05,-0.000191057,9.4,480,24.8847,300,480,11/12/2021,Y
GoodWe Technologies Co Ltd : GW9600A-MS [208V],208,21.8846,9628,10029,400,-2.23E-06,-2.76E-05,0.00043522,6.99E-05,9.67,480,25.0726,300,480,11/12/2021,N
GoodWe Technologies Co Ltd : GW9600A-MS [240V],240,22.5217,9628,9953.88,400,-1.74E-06,-3.06E-05,5.56E-05,-0.000191057,9.4,480,24.8847,300,480,11/12/2021,N
