Date,Hour,Price kWh
13/05/2022,10,0.2251
13/05/2022,11,0.20746
13/05/2022,12,0.2011
13/05/2022,13,0.19518
13/05/2022,14,0.18755
13/05/2022,15,0.167
13/05/2022,16,0.1655
13/05/2022,17,0.166
13/05/2022,18,0.16499
13/05/2022,19,0.19518
13/05/2022,20,0.22
13/05/2022,21,0.22722
13/05/2022,22,0.229
13/05/2022,23,0.22395
13/05/2022,24,0.22195
14/05/2022,1,0.21974
14/05/2022,2,0.21942
14/05/2022,3,0.21155
14/05/2022,4,0.21492
14/05/2022,5,0.202
14/05/2022,6,0.196
14/05/2022,7,0.20201
14/05/2022,8,0.1943
14/05/2022,9,0.18494
14/05/2022,10,0.16499
14/05/2022,11,0.1616
14/05/2022,12,0.16077
14/05/2022,13,0.15983
14/05/2022,14,0.14372
14/05/2022,15,0.1385
14/05/2022,16,0.13659
14/05/2022,17,0.14792
14/05/2022,18,0.16202
14/05/2022,19,0.20638
14/05/2022,20,0.225
14/05/2022,21,0.24004
14/05/2022,22,0.24187
14/05/2022,23,0.239
14/05/2022,24,0.22415
15/05/2022,1,0.21491
15/05/2022,2,0.19635
15/05/2022,3,0.18543
15/05/2022,4,0.17415
15/05/2022,5,0.17017
15/05/2022,6,0.17025
15/05/2022,7,0.16292
15/05/2022,8,0.15857
15/05/2022,9,0.15498
15/05/2022,10,0.1106
15/05/2022,11,0.09598
15/05/2022,12,0.09
15/05/2022,13,0.075
15/05/2022,14,0.04535
15/05/2022,15,0.015
15/05/2022,16,0.00103
15/05/2022,17,0.00103
15/05/2022,18,0.00117
15/05/2022,19,0.01009
15/05/2022,20,0.15599
15/05/2022,21,0.21826
15/05/2022,22,0.22618
15/05/2022,23,0.21957
15/05/2022,24,0.2005
16/05/2022,1,0.18018
16/05/2022,2,0.16906
16/05/2022,3,0.16913
16/05/2022,4,0.16989
16/05/2022,5,0.16953
16/05/2022,6,0.18204
16/05/2022,7,0.22995
16/05/2022,8,0.234
16/05/2022,9,0.24
16/05/2022,10,0.23032
16/05/2022,11,0.21062
16/05/2022,12,0.18631
16/05/2022,13,0.18005
16/05/2022,14,0.169
16/05/2022,15,0.1607
16/05/2022,16,0.16032
16/05/2022,17,0.1605
16/05/2022,18,0.16099
16/05/2022,19,0.1639
16/05/2022,20,0.2
16/05/2022,21,0.22974
16/05/2022,22,0.24703
16/05/2022,23,0.23855
16/05/2022,24,0.22974
17/05/2022,1,0.20339
17/05/2022,2,0.19594
17/05/2022,3,0.1891
17/05/2022,4,0.18505
17/05/2022,5,0.1892
17/05/2022,6,0.20224
17/05/2022,7,0.227
17/05/2022,8,0.237
17/05/2022,9,0.22885
17/05/2022,10,0.20989
17/05/2022,11,0.17989
17/05/2022,12,0.16204
17/05/2022,13,0.16158
17/05/2022,14,0.16157
17/05/2022,15,0.16099
17/05/2022,16,0.161
17/05/2022,17,0.1616
17/05/2022,18,0.169
17/05/2022,19,0.18656
17/05/2022,20,0.222
17/05/2022,21,0.24539
17/05/2022,22,0.26588
17/05/2022,23,0.24546
17/05/2022,24,0.23395
18/05/2022,1,0.20647
18/05/2022,2,0.18789
18/05/2022,3,0.18001
18/05/2022,4,0.17641
18/05/2022,5,0.17379
18/05/2022,6,0.17961
18/05/2022,7,0.21995
18/05/2022,8,0.235
18/05/2022,9,0.23
18/05/2022,10,0.21881
18/05/2022,11,0.20605
18/05/2022,12,0.17379
18/05/2022,13,0.17071
18/05/2022,14,0.1673
18/05/2022,15,0.16504
18/05/2022,16,0.16728
18/05/2022,17,0.16828
18/05/2022,18,0.17171
18/05/2022,19,0.17994
18/05/2022,20,0.21245
18/05/2022,21,0.22827
18/05/2022,22,0.23772
18/05/2022,23,0.22573
18/05/2022,24,0.19447
19/05/2022,1,0.19696
19/05/2022,2,0.18501
19/05/2022,3,0.17994
19/05/2022,4,0.17627
19/05/2022,5,0.17798
19/05/2022,6,0.18506
19/05/2022,7,0.22233
19/05/2022,8,0.2357
19/05/2022,9,0.23001
19/05/2022,10,0.21594
19/05/2022,11,0.19822
19/05/2022,12,0.17159
19/05/2022,13,0.16702
19/05/2022,14,0.1637
19/05/2022,15,0.16118
19/05/2022,16,0.15714
19/05/2022,17,0.15714
19/05/2022,18,0.1621
19/05/2022,19,0.16454
19/05/2022,20,0.182
19/05/2022,21,0.22043
19/05/2022,22,0.23621
19/05/2022,23,0.22603
19/05/2022,24,0.21331
20/05/2022,1,0.2111
20/05/2022,2,0.19598
20/05/2022,3,0.18956
20/05/2022,4,0.188
20/05/2022,5,0.18956
20/05/2022,6,0.20862
20/05/2022,7,0.22651
20/05/2022,8,0.23005
20/05/2022,9,0.23072
20/05/2022,10,0.224
20/05/2022,11,0.20497
20/05/2022,12,0.20028
20/05/2022,13,0.195
20/05/2022,14,0.19007
20/05/2022,15,0.18018
20/05/2022,16,0.174
20/05/2022,17,0.18018
20/05/2022,18,0.19
20/05/2022,19,0.21492
20/05/2022,20,0.22563
20/05/2022,21,0.22687
20/05/2022,22,0.21803
20/05/2022,23,0.20527
20/05/2022,24,0.19017
21/05/2022,1,0.18
21/05/2022,2,0.16927
21/05/2022,3,0.16926
21/05/2022,4,0.16587
21/05/2022,5,0.16484
21/05/2022,6,0.16494
21/05/2022,7,0.16484
21/05/2022,8,0.16485
21/05/2022,9,0.16654
21/05/2022,10,0.17297
21/05/2022,11,0.17882
21/05/2022,12,0.17489
21/05/2022,13,0.17057
21/05/2022,14,0.16745
21/05/2022,15,0.16467
21/05/2022,16,0.16155
21/05/2022,17,0.15933
21/05/2022,18,0.16484
21/05/2022,19,0.17158
21/05/2022,20,0.201
21/05/2022,21,0.21932
21/05/2022,22,0.22811
21/05/2022,23,0.22705
21/05/2022,24,0.21642
22/05/2022,1,0.21457
22/05/2022,2,0.1794
22/05/2022,3,0.1725
22/05/2022,4,0.17224
22/05/2022,5,0.17221
22/05/2022,6,0.17465
22/05/2022,7,0.18018
22/05/2022,8,0.18018
22/05/2022,9,0.18001
22/05/2022,10,0.16947
22/05/2022,11,0.16549
22/05/2022,12,0.16
22/05/2022,13,0.14901
22/05/2022,14,0.14198
22/05/2022,15,0.1014
22/05/2022,16,0.1037
22/05/2022,17,0.13319
22/05/2022,18,0.14198
22/05/2022,19,0.1499
22/05/2022,20,0.16654
22/05/2022,21,0.22043
22/05/2022,22,0.2279
22/05/2022,23,0.22043
22/05/2022,24,0.21611
23/05/2022,1,0.19701
23/05/2022,2,0.18018
23/05/2022,3,0.17155
23/05/2022,4,0.17154
23/05/2022,5,0.17149
23/05/2022,6,0.17254
23/05/2022,7,0.2027
23/05/2022,8,0.22496
23/05/2022,9,0.23002
23/05/2022,10,0.22097
23/05/2022,11,0.21719
23/05/2022,12,0.20268
23/05/2022,13,0.18888
23/05/2022,14,0.18791
23/05/2022,15,0.177
23/05/2022,16,0.17768
23/05/2022,17,0.17501
23/05/2022,18,0.18018
23/05/2022,19,0.18018
23/05/2022,20,0.21494
23/05/2022,21,0.21007
23/05/2022,22,0.215
23/05/2022,23,0.21001
23/05/2022,24,0.18018
24/05/2022,1,0.173
24/05/2022,2,0.16576
24/05/2022,3,0.166
24/05/2022,4,0.16827
24/05/2022,5,0.17057
24/05/2022,6,0.182
24/05/2022,7,0.2014
24/05/2022,8,0.21029
24/05/2022,9,0.212
24/05/2022,10,0.193
24/05/2022,11,0.18018
24/05/2022,12,0.16947
24/05/2022,13,0.18018
24/05/2022,14,0.16947
24/05/2022,15,0.16204
24/05/2022,16,0.16094
24/05/2022,17,0.15922
24/05/2022,18,0.16001
24/05/2022,19,0.16001
24/05/2022,20,0.16254
24/05/2022,21,0.1943
24/05/2022,22,0.2203
24/05/2022,23,0.21191
24/05/2022,24,0.1874
25/05/2022,1,0.19073
25/05/2022,2,0.18006
25/05/2022,3,0.17051
25/05/2022,4,0.16792
25/05/2022,5,0.1699
25/05/2022,6,0.17814
25/05/2022,7,0.21111
25/05/2022,8,0.22798
25/05/2022,9,0.22255
25/05/2022,10,0.209
25/05/2022,11,0.184
25/05/2022,12,0.1671
25/05/2022,13,0.18018
25/05/2022,14,0.18018
25/05/2022,15,0.15755
25/05/2022,16,0.15694
25/05/2022,17,0.155
25/05/2022,18,0.156
25/05/2022,19,0.16544
25/05/2022,20,0.185
25/05/2022,21,0.20846
25/05/2022,22,0.214
25/05/2022,23,0.20461
25/05/2022,24,0.1874
26/05/2022,1,0.1829
26/05/2022,2,0.1715
26/05/2022,3,0.16001
26/05/2022,4,0.15055
26/05/2022,5,0.15054
26/05/2022,6,0.1535
26/05/2022,7,0.18
26/05/2022,8,0.19505
26/05/2022,9,0.18988
26/05/2022,10,0.16344
26/05/2022,11,0.16248
26/05/2022,12,0.16306
26/05/2022,13,0.16379
26/05/2022,14,0.155
26/05/2022,15,0.15499
26/05/2022,16,0.1525
26/05/2022,17,0.15438
26/05/2022,18,0.16107
26/05/2022,19,0.16208
26/05/2022,20,0.19485
26/05/2022,21,0.1998
26/05/2022,22,0.218
26/05/2022,23,0.21
26/05/2022,24,0.20955
27/05/2022,1,0.17501
27/05/2022,2,0.1502
27/05/2022,3,0.14649
27/05/2022,4,0.14604
27/05/2022,5,0.14604
27/05/2022,6,0.14754
27/05/2022,7,0.17475
27/05/2022,8,0.189
27/05/2022,9,0.19594
27/05/2022,10,0.18528
27/05/2022,11,0.1661
27/05/2022,12,0.16892
27/05/2022,13,0.16423
27/05/2022,14,0.16329
27/05/2022,15,0.15933
27/05/2022,16,0.15
27/05/2022,17,0.14754
27/05/2022,18,0.14654
27/05/2022,19,0.14754
27/05/2022,20,0.1685
27/05/2022,21,0.1998
27/05/2022,22,0.21457
27/05/2022,23,0.20329
27/05/2022,24,0.189
28/05/2022,1,0.16911
28/05/2022,2,0.15153
28/05/2022,3,0.15868
28/05/2022,4,0.1485
28/05/2022,5,0.151
28/05/2022,6,0.16083
28/05/2022,7,0.17656
28/05/2022,8,0.17789
28/05/2022,9,0.17101
28/05/2022,10,0.15267
28/05/2022,11,0.14456
28/05/2022,12,0.14501
28/05/2022,13,0.1485
28/05/2022,14,0.144
28/05/2022,15,0.1417
28/05/2022,16,0.13846
28/05/2022,17,0.12604
28/05/2022,18,0.13
28/05/2022,19,0.1435
28/05/2022,20,0.16165
28/05/2022,21,0.209
28/05/2022,22,0.22798
28/05/2022,23,0.215
28/05/2022,24,0.20086
29/05/2022,1,0.18313
29/05/2022,2,0.179
29/05/2022,3,0.1598
29/05/2022,4,0.15407
29/05/2022,5,0.151
29/05/2022,6,0.16101
29/05/2022,7,0.17575
29/05/2022,8,0.16
29/05/2022,9,0.144
29/05/2022,10,0.14008
29/05/2022,11,0.14
29/05/2022,12,0.14506
29/05/2022,13,0.141
29/05/2022,14,0.13349
29/05/2022,15,0.12378
29/05/2022,16,0.12159
29/05/2022,17,0.12
29/05/2022,18,0.13954
29/05/2022,19,0.146
29/05/2022,20,0.18302
29/05/2022,21,0.21494
29/05/2022,22,0.22497
29/05/2022,23,0.22803
29/05/2022,24,0.21496
30/05/2022,1,0.2039
30/05/2022,2,0.19896
30/05/2022,3,0.19265
30/05/2022,4,0.19069
30/05/2022,5,0.18859
30/05/2022,6,0.19574
30/05/2022,7,0.23068
30/05/2022,8,0.23107
30/05/2022,9,0.22798
30/05/2022,10,0.21539
30/05/2022,11,0.21005
30/05/2022,12,0.19859
30/05/2022,13,0.1984
30/05/2022,14,0.19162
30/05/2022,15,0.18859
30/05/2022,16,0.18
30/05/2022,17,0.169
30/05/2022,18,0.18398
30/05/2022,19,0.19099
30/05/2022,20,0.2126
30/05/2022,21,0.238
30/05/2022,22,0.2502
30/05/2022,23,0.24368
30/05/2022,24,0.2275
31/05/2022,1,0.225
31/05/2022,2,0.21634
31/05/2022,3,0.21357
31/05/2022,4,0.21357
31/05/2022,5,0.212
31/05/2022,6,0.2106
31/05/2022,7,0.22868
31/05/2022,8,0.24777
31/05/2022,9,0.24314
31/05/2022,10,0.2259
31/05/2022,11,0.21012
31/05/2022,12,0.20143
31/05/2022,13,0.19309
31/05/2022,14,0.18407
31/05/2022,15,0.19014
31/05/2022,16,0.18018
31/05/2022,17,0.18018
31/05/2022,18,0.185
31/05/2022,19,0.19544
31/05/2022,20,0.22
31/05/2022,21,0.24
31/05/2022,22,0.24751
31/05/2022,23,0.24001
31/05/2022,24,0.22798
01/06/2022,1,0.222
01/06/2022,2,0.21259
01/06/2022,3,0.205
01/06/2022,4,0.19895
01/06/2022,5,0.195
01/06/2022,6,0.19895
01/06/2022,7,0.23
01/06/2022,8,0.24968
01/06/2022,9,0.24636
01/06/2022,10,0.22882
01/06/2022,11,0.2118
01/06/2022,12,0.20558
01/06/2022,13,0.19599
01/06/2022,14,0.18
01/06/2022,15,0.1755
01/06/2022,16,0.173
01/06/2022,17,0.1711
01/06/2022,18,0.174
01/06/2022,19,0.17793
01/06/2022,20,0.20567
01/06/2022,21,0.24781
01/06/2022,22,0.2626
01/06/2022,23,0.25
01/06/2022,24,0.23255
02/06/2022,1,0.24189
02/06/2022,2,0.23897
02/06/2022,3,0.22851
02/06/2022,4,0.22841
02/06/2022,5,0.22155
02/06/2022,6,0.223
02/06/2022,7,0.23695
02/06/2022,8,0.24189
02/06/2022,9,0.23675
02/06/2022,10,0.1988
02/06/2022,11,0.18018
02/06/2022,12,0.17994
02/06/2022,13,0.17993
02/06/2022,14,0.17491
02/06/2022,15,0.172
02/06/2022,16,0.17185
02/06/2022,17,0.17623
02/06/2022,18,0.18106
02/06/2022,19,0.21765
02/06/2022,20,0.23065
02/06/2022,21,0.23897
02/06/2022,22,0.25646
02/06/2022,23,0.25501
02/06/2022,24,0.24215
03/06/2022,1,0.23802
03/06/2022,2,0.232
03/06/2022,3,0.228
03/06/2022,4,0.22798
03/06/2022,5,0.21904
03/06/2022,6,0.2215
03/06/2022,7,0.232
03/06/2022,8,0.23802
03/06/2022,9,0.23802
03/06/2022,10,0.23
03/06/2022,11,0.22
03/06/2022,12,0.21
03/06/2022,13,0.19252
03/06/2022,14,0.18019
03/06/2022,15,0.1725
03/06/2022,16,0.17244
03/06/2022,17,0.176
03/06/2022,18,0.18
03/06/2022,19,0.19202
03/06/2022,20,0.21119
03/06/2022,21,0.22183
03/06/2022,22,0.23692
03/06/2022,23,0.24
03/06/2022,24,0.23791
04/06/2022,1,0.23802
04/06/2022,2,0.23791
04/06/2022,3,0.22138
04/06/2022,4,0.21658
04/06/2022,5,0.20978
04/06/2022,6,0.21607
04/06/2022,7,0.21607
04/06/2022,8,0.22459
04/06/2022,9,0.21019
04/06/2022,10,0.1974
04/06/2022,11,0.1971
04/06/2022,12,0.1905
04/06/2022,13,0.18233
04/06/2022,14,0.17837
04/06/2022,15,0.171
04/06/2022,16,0.1582
04/06/2022,17,0.1556
04/06/2022,18,0.1609
04/06/2022,19,0.1774
04/06/2022,20,0.19771
04/06/2022,21,0.20924
04/06/2022,22,0.2415
04/06/2022,23,0.24586
04/06/2022,24,0.23897
05/06/2022,1,0.23357
05/06/2022,2,0.218
05/06/2022,3,0.211
05/06/2022,4,0.2146
05/06/2022,5,0.20999
05/06/2022,6,0.2145
05/06/2022,7,0.213
05/06/2022,8,0.20723
05/06/2022,9,0.1857
05/06/2022,10,0.16976
05/06/2022,11,0.16655
05/06/2022,12,0.16655
05/06/2022,13,0.166
05/06/2022,14,0.16655
05/06/2022,15,0.16499
05/06/2022,16,0.1614
05/06/2022,17,0.16
05/06/2022,18,0.16
05/06/2022,19,0.16355
05/06/2022,20,0.16976
05/06/2022,21,0.21
05/06/2022,22,0.24189
05/06/2022,23,0.245
05/06/2022,24,0.236
06/06/2022,1,0.21527
06/06/2022,2,0.19869
06/06/2022,3,0.1883
06/06/2022,4,0.1874
06/06/2022,5,0.1857
06/06/2022,6,0.1883
06/06/2022,7,0.21527
06/06/2022,8,0.225
06/06/2022,9,0.21558
06/06/2022,10,0.19099
06/06/2022,11,0.1857
06/06/2022,12,0.1805
06/06/2022,13,0.17575
06/06/2022,14,0.174
06/06/2022,15,0.17575
06/06/2022,16,0.17125
06/06/2022,17,0.169
06/06/2022,18,0.16805
06/06/2022,19,0.16955
06/06/2022,20,0.2
06/06/2022,21,0.21497
06/06/2022,22,0.2358
06/06/2022,23,0.23378
06/06/2022,24,0.214
07/06/2022,1,0.20762
07/06/2022,2,0.1909
07/06/2022,3,0.17927
07/06/2022,4,0.176
07/06/2022,5,0.17475
07/06/2022,6,0.17475
07/06/2022,7,0.1757
07/06/2022,8,0.21693
07/06/2022,9,0.22012
07/06/2022,10,0.21099
07/06/2022,11,0.19695
07/06/2022,12,0.19665
07/06/2022,13,0.19596
07/06/2022,14,0.185
07/06/2022,15,0.1738
07/06/2022,16,0.16499
07/06/2022,17,0.16407
07/06/2022,18,0.1731
07/06/2022,19,0.1783
07/06/2022,20,0.19634
07/06/2022,21,0.22746
07/06/2022,22,0.22881
07/06/2022,23,0.22026
07/06/2022,24,0.21097
08/06/2022,1,0.19072
08/06/2022,2,0.17499
08/06/2022,3,0.17129
08/06/2022,4,0.17304
08/06/2022,5,0.17304
08/06/2022,6,0.17593
08/06/2022,7,0.19742
08/06/2022,8,0.21393
08/06/2022,9,0.21501
08/06/2022,10,0.20529
08/06/2022,11,0.19085
08/06/2022,12,0.189
08/06/2022,13,0.17593
08/06/2022,14,0.17003
08/06/2022,15,0.16354
08/06/2022,16,0.16054
08/06/2022,17,0.16023
08/06/2022,18,0.16204
08/06/2022,19,0.16575
08/06/2022,20,0.18796
08/06/2022,21,0.21236
08/06/2022,22,0.21198
08/06/2022,23,0.211
08/06/2022,24,0.19889
09/06/2022,1,0.18901
09/06/2022,2,0.17063
09/06/2022,3,0.165
09/06/2022,4,0.16538
09/06/2022,5,0.16557
09/06/2022,6,0.17
09/06/2022,7,0.1966
09/06/2022,8,0.21541
09/06/2022,9,0.21571
09/06/2022,10,0.20063
09/06/2022,11,0.19334
09/06/2022,12,0.185
09/06/2022,13,0.18305
09/06/2022,14,0.174
09/06/2022,15,0.16193
09/06/2022,16,0.1585
09/06/2022,17,0.15437
09/06/2022,18,0.156
09/06/2022,19,0.16557
09/06/2022,20,0.186
09/06/2022,21,0.20097
09/06/2022,22,0.21024
09/06/2022,23,0.20909
09/06/2022,24,0.19207
10/06/2022,1,0.19658
10/06/2022,2,0.1767
10/06/2022,3,0.1694
10/06/2022,4,0.16892
10/06/2022,5,0.1694
10/06/2022,6,0.188
10/06/2022,7,0.20791
10/06/2022,8,0.21376
10/06/2022,9,0.21284
10/06/2022,10,0.2
10/06/2022,11,0.18585
10/06/2022,12,0.192
10/06/2022,13,0.19648
10/06/2022,14,0.19092
10/06/2022,15,0.18203
10/06/2022,16,0.1718
10/06/2022,17,0.1718
10/06/2022,18,0.19633
10/06/2022,19,0.20481
10/06/2022,20,0.21098
10/06/2022,21,0.22046
10/06/2022,22,0.2169
10/06/2022,23,0.21548
10/06/2022,24,0.20507
11/06/2022,1,0.20801
11/06/2022,2,0.20256
11/06/2022,3,0.19645
11/06/2022,4,0.19645
11/06/2022,5,0.19645
11/06/2022,6,0.19645
11/06/2022,7,0.19645
11/06/2022,8,0.19578
11/06/2022,9,0.18483
11/06/2022,10,0.17225
11/06/2022,11,0.17755
11/06/2022,12,0.18
11/06/2022,13,0.16848
11/06/2022,14,0.16516
11/06/2022,15,0.16422
11/06/2022,16,0.159
11/06/2022,17,0.166
11/06/2022,18,0.1808
11/06/2022,19,0.17347
11/06/2022,20,0.19639
11/06/2022,21,0.214
11/06/2022,22,0.23322
11/06/2022,23,0.23322
11/06/2022,24,0.21477
12/06/2022,1,0.195
12/06/2022,2,0.18424
12/06/2022,3,0.17501
12/06/2022,4,0.167
12/06/2022,5,0.167
12/06/2022,6,0.16982
12/06/2022,7,0.17347
12/06/2022,8,0.17343
12/06/2022,9,0.16499
12/06/2022,10,0.15705
12/06/2022,11,0.1543
12/06/2022,12,0.1517
12/06/2022,13,0.1465
12/06/2022,14,0.1491
12/06/2022,15,0.148
12/06/2022,16,0.1387
12/06/2022,17,0.13605
12/06/2022,18,0.1465
12/06/2022,19,0.161
12/06/2022,20,0.18531
12/06/2022,21,0.20598
12/06/2022,22,0.2228
12/06/2022,23,0.22588
12/06/2022,24,0.21903
13/06/2022,1,0.19864
13/06/2022,2,0.18
13/06/2022,3,0.162
13/06/2022,4,0.1605
13/06/2022,5,0.1615
13/06/2022,6,0.16927
13/06/2022,7,0.20003
13/06/2022,8,0.21098
13/06/2022,9,0.20481
13/06/2022,10,0.20023
13/06/2022,11,0.19962
13/06/2022,12,0.19962
13/06/2022,13,0.20376
13/06/2022,14,0.20402
13/06/2022,15,0.20254
13/06/2022,16,0.19762
13/06/2022,17,0.19673
13/06/2022,18,0.20023
13/06/2022,19,0.2048
13/06/2022,20,0.22212
13/06/2022,21,0.23815
13/06/2022,22,0.2384
13/06/2022,23,0.23612
13/06/2022,24,0.22313
14/06/2022,1,0.2201
14/06/2022,2,0.2188
14/06/2022,3,0.20806
14/06/2022,4,0.20387
14/06/2022,5,0.20016
14/06/2022,6,0.20387
14/06/2022,7,0.21522
14/06/2022,8,0.22788
14/06/2022,9,0.22784
14/06/2022,10,0.22247
14/06/2022,11,0.21697
14/06/2022,12,0.20356
14/06/2022,13,0.20145
14/06/2022,14,0.20132
14/06/2022,15,0.20058
14/06/2022,16,0.194
14/06/2022,17,0.20256
14/06/2022,18,0.20458
14/06/2022,19,0.20962
14/06/2022,20,0.22
14/06/2022,21,0.23776
14/06/2022,22,0.24227
14/06/2022,23,0.2349
14/06/2022,24,0.21925
15/06/2022,1,0.19407
15/06/2022,2,0.1835
15/06/2022,3,0.17767
15/06/2022,4,0.17302
15/06/2022,5,0.17318
15/06/2022,6,0.18003
15/06/2022,7,0.17556
15/06/2022,8,0.17891
15/06/2022,9,0.17891
15/06/2022,10,0.16556
15/06/2022,11,0.15485
15/06/2022,12,0.15321
15/06/2022,13,0.15455
15/06/2022,14,0.1554
15/06/2022,15,0.153
15/06/2022,16,0.14417
15/06/2022,17,0.148
15/06/2022,18,0.14599
15/06/2022,19,0.145
15/06/2022,20,0.15707
15/06/2022,21,0.17891
15/06/2022,22,0.18003
15/06/2022,23,0.17556
15/06/2022,24,0.148
16/06/2022,1,0.19552
16/06/2022,2,0.16505
16/06/2022,3,0.154
16/06/2022,4,0.1517
16/06/2022,5,0.15211
16/06/2022,6,0.16255
16/06/2022,7,0.1637
16/06/2022,8,0.1865
16/06/2022,9,0.1865
16/06/2022,10,0.16506
16/06/2022,11,0.16255
16/06/2022,12,0.154
16/06/2022,13,0.154
16/06/2022,14,0.15718
16/06/2022,15,0.15
16/06/2022,16,0.1517
16/06/2022,17,0.15211
16/06/2022,18,0.16255
16/06/2022,19,0.16255
16/06/2022,20,0.1935
16/06/2022,21,0.20237
16/06/2022,22,0.21044
16/06/2022,23,0.21019
16/06/2022,24,0.19368
17/06/2022,1,0.19556
17/06/2022,2,0.18688
17/06/2022,3,0.17985
17/06/2022,4,0.17557
17/06/2022,5,0.17557
17/06/2022,6,0.17557
17/06/2022,7,0.17588
17/06/2022,8,0.18565
17/06/2022,9,0.18145
17/06/2022,10,0.18003
17/06/2022,11,0.17974
17/06/2022,12,0.17557
17/06/2022,13,0.17557
17/06/2022,14,0.17344
17/06/2022,15,0.16022
17/06/2022,16,0.15981
17/06/2022,17,0.15981
17/06/2022,18,0.16
17/06/2022,19,0.16662
17/06/2022,20,0.18
17/06/2022,21,0.18938
17/06/2022,22,0.1964
17/06/2022,23,0.19661
17/06/2022,24,0.1845
18/06/2022,1,0.22605
18/06/2022,2,0.1947
18/06/2022,3,0.18003
18/06/2022,4,0.175
18/06/2022,5,0.17272
18/06/2022,6,0.17051
18/06/2022,7,0.15728
18/06/2022,8,0.14728
18/06/2022,9,0.13332
18/06/2022,10,0.13012
18/06/2022,11,0.14728
18/06/2022,12,0.13609
18/06/2022,13,0.12236
18/06/2022,14,0.11766
18/06/2022,15,0.105
18/06/2022,16,0.09912
18/06/2022,17,0.09517
18/06/2022,18,0.09714
18/06/2022,19,0.1025
18/06/2022,20,0.11994
18/06/2022,21,0.1515
18/06/2022,22,0.176
18/06/2022,23,0.189
18/06/2022,24,0.17109
19/06/2022,1,0.18452
19/06/2022,2,0.16434
19/06/2022,3,0.15
19/06/2022,4,0.13594
19/06/2022,5,0.1206
19/06/2022,6,0.1127
19/06/2022,7,0.1127
19/06/2022,8,0.11931
19/06/2022,9,0.10718
19/06/2022,10,0.0955
19/06/2022,11,0.0821
19/06/2022,12,0.07944
19/06/2022,13,0.07944
19/06/2022,14,0.08
19/06/2022,15,0.07749
19/06/2022,16,0.06374
19/06/2022,17,0.05
19/06/2022,18,0.07
19/06/2022,19,0.09
19/06/2022,20,0.1165
19/06/2022,21,0.16028
19/06/2022,22,0.206
19/06/2022,23,0.25
19/06/2022,24,0.2349
20/06/2022,1,0.18712
20/06/2022,2,0.17464
20/06/2022,3,0.1705
20/06/2022,4,0.17001
20/06/2022,5,0.17
20/06/2022,6,0.17001
20/06/2022,7,0.1705
20/06/2022,8,0.18711
20/06/2022,9,0.18712
20/06/2022,10,0.17109
20/06/2022,11,0.16515
20/06/2022,12,0.14392
20/06/2022,13,0.14043
20/06/2022,14,0.13
20/06/2022,15,0.12158
20/06/2022,16,0.11777
20/06/2022,17,0.11044
20/06/2022,18,0.11537
20/06/2022,19,0.12002
20/06/2022,20,0.13871
20/06/2022,21,0.16001
20/06/2022,22,0.18756
20/06/2022,23,0.19791
20/06/2022,24,0.17256
21/06/2022,1,0.17028
21/06/2022,2,0.15073
21/06/2022,3,0.148
21/06/2022,4,0.14592
21/06/2022,5,0.1488
21/06/2022,6,0.15066
21/06/2022,7,0.14984
21/06/2022,8,0.17556
21/06/2022,9,0.17556
21/06/2022,10,0.1537
21/06/2022,11,0.145
21/06/2022,12,0.14122
21/06/2022,13,0.14044
21/06/2022,14,0.13573
21/06/2022,15,0.13025
21/06/2022,16,0.12705
21/06/2022,17,0.12636
21/06/2022,18,0.12705
21/06/2022,19,0.12705
21/06/2022,20,0.13075
21/06/2022,21,0.14613
21/06/2022,22,0.18003
21/06/2022,23,0.18003
21/06/2022,24,0.14653
22/06/2022,1,0.15338
22/06/2022,2,0.14804
22/06/2022,3,0.14158
22/06/2022,4,0.13987
22/06/2022,5,0.14285
22/06/2022,6,0.14806
22/06/2022,7,0.14804
22/06/2022,8,0.17109
22/06/2022,9,0.1708
22/06/2022,10,0.15093
22/06/2022,11,0.14867
22/06/2022,12,0.1475
22/06/2022,13,0.14719
22/06/2022,14,0.14719
22/06/2022,15,0.14062
22/06/2022,16,0.13486
22/06/2022,17,0.13304
22/06/2022,18,0.13266
22/06/2022,19,0.13486
22/06/2022,20,0.1476
22/06/2022,21,0.17242
22/06/2022,22,0.19566
22/06/2022,23,0.19562
22/06/2022,24,0.17347
23/06/2022,1,0.1865
23/06/2022,2,0.17079
23/06/2022,3,0.15341
23/06/2022,4,0.15194
23/06/2022,5,0.15184
23/06/2022,6,0.15321
23/06/2022,7,0.14871
23/06/2022,8,0.17223
23/06/2022,9,0.17223
23/06/2022,10,0.14986
23/06/2022,11,0.14714
23/06/2022,12,0.14805
23/06/2022,13,0.14734
23/06/2022,14,0.14208
23/06/2022,15,0.1297
23/06/2022,16,0.12705
23/06/2022,17,0.12455
23/06/2022,18,0.12442
23/06/2022,19,0.12432
23/06/2022,20,0.1271
23/06/2022,21,0.14238
23/06/2022,22,0.17223
23/06/2022,23,0.18
23/06/2022,24,0.14945
24/06/2022,1,0.1616
24/06/2022,2,0.14809
24/06/2022,3,0.14338
24/06/2022,4,0.13925
24/06/2022,5,0.13649
24/06/2022,6,0.13597
24/06/2022,7,0.13116
24/06/2022,8,0.14874
24/06/2022,9,0.13177
24/06/2022,10,0.12322
24/06/2022,11,0.11975
